paper_id,transE_score,year
NOVEL_MT_66,0.5913950502872467,2021
NOVEL_MT_67,0.6182277500629425,2021
NOVEL_MT_71,0.6215503811836243,2021
NOVEL_MT_74,0.6020161807537079,2021
NOVEL_MT_77,0.5862713754177094,2021
NOVEL_MT_78,0.5888664424419403,2021
NOVEL_MT_81,0.5932442545890808,2021
NOVEL_MT_82,0.5865295827388763,2021
NOVEL_MT_83,0.6214768886566162,2021
NOVEL_MT_86,0.5980354845523834,2021
NOVEL_MT_88,0.6334568858146667,2021
NOVEL_MT_89,0.6253297924995422,2021
NOVEL_MT_91,0.6020754873752594,2021
NOVEL_MT_92,0.6223329603672028,2021
NOVEL_MT_93,0.5978567004203796,2021
NOVEL_MT_96,0.6221999824047089,2021
NOVEL_MT_99,0.599122166633606,2021
NOVEL_MT_101,0.6163626611232758,2021
NOVEL_MT_104,0.623456209897995,2021
NOVEL_MT_105,0.628228485584259,2021
NOVEL_MT_107,0.5985001623630524,2021
NOVEL_MT_108,0.6106986403465271,2021
NOVEL_MT_109,0.6292024254798889,2021
NOVEL_MT_110,0.5811717212200165,2021
NOVEL_MT_112,0.6067565381526947,2021
NOVEL_MT_113,0.5996812582015991,2021
NOVEL_MT_115,0.608756959438324,2021
NOVEL_MT_116,0.6265262365341187,2021
NOVEL_MT_117,0.5867332220077515,2021
NOVEL_MT_118,0.6062086522579193,2021
NOVEL_MT_120,0.6009540855884552,2021
NOVEL_MT_121,0.6131635904312134,2021
NOVEL_MT_122,0.582255095243454,2021
NOVEL_MT_124,0.5931627452373505,2021
NOVEL_MT_125,0.6143058836460114,2021
NOVEL_MT_127,0.6127650439739227,2021
NOVEL_MT_128,0.5957176983356476,2021
NOVEL_MT_130,0.5974615216255188,2021
NOVEL_MT_132,0.5729106366634369,2021
NOVEL_MT_133,0.6097869873046875,2021
NOVEL_MT_137,0.5800262689590454,2021
NOVEL_MT_139,0.6013749837875366,2021
NOVEL_MT_140,0.5904694497585297,2021
NOVEL_MT_141,0.6193387508392334,2021
NOVEL_MT_144,0.5965054333209991,2021
NOVEL_MT_148,0.5732292234897614,2021
NOVEL_MT_150,0.5958573222160339,2021
NOVEL_MT_153,0.6129302978515625,2021
NOVEL_MT_154,0.583545595407486,2021
NOVEL_MT_155,0.6408562362194061,2021
NOVEL_MT_156,0.585233062505722,2021
NOVEL_MT_161,0.6299402713775635,2021
NOVEL_MT_165,0.5912429392337799,2021
NOVEL_MT_167,0.5941722095012665,2021
NOVEL_MT_168,0.5743262469768524,2021
NOVEL_MT_172,0.6002919673919678,2021
NOVEL_MT_174,0.6047078371047974,2021
NOVEL_MT_177,0.6095645427703857,2021
NOVEL_MT_179,0.5883956849575043,2021
NOVEL_MT_180,0.6168546080589294,2021
NOVEL_MT_181,0.589741438627243,2021
NOVEL_MT_182,0.594197005033493,2021
NOVEL_MT_183,0.5248270928859711,2021
NOVEL_MT_185,0.6114844977855682,2021
NOVEL_MT_186,0.614406406879425,2021
NOVEL_MT_187,0.5989401042461395,2021
NOVEL_MT_189,0.6201820969581604,2021
NOVEL_MT_190,0.5867997109889984,2021
NOVEL_MT_192,0.5958755016326904,2021
NOVEL_MT_193,0.6037392914295197,2021
NOVEL_MT_198,0.5860052406787872,2021
NOVEL_MT_202,0.5923642218112946,2021
NOVEL_MT_205,0.6096294522285461,2021
NOVEL_MT_207,0.5862902402877808,2021
NOVEL_MT_208,0.6323000192642212,2021
NOVEL_MT_209,0.6092523634433746,2021
NOVEL_MT_210,0.6199726462364197,2021
NOVEL_MT_213,0.607318639755249,2021
NOVEL_MT_214,0.5621726512908936,2021
NOVEL_MT_215,0.6140386462211609,2021
NOVEL_MT_218,0.5926843285560608,2021
NOVEL_MT_219,0.604296863079071,2021
NOVEL_MT_221,0.5975616872310638,2021
NOVEL_MT_224,0.6153694689273834,2021
NOVEL_MT_227,0.5999793708324432,2021
NOVEL_MT_228,0.6036371290683746,2021
NOVEL_MT_230,0.6018944978713989,2021
NOVEL_MT_234,0.5356287062168121,2021
NOVEL_MT_235,0.5926803350448608,2021
NOVEL_MT_236,0.6073460876941681,2021
NOVEL_MT_238,0.6297022700309753,2021
NOVEL_MT_243,0.6345306038856506,2021
NOVEL_MT_245,0.6243872046470642,2021
NOVEL_MT_246,0.6307016313076019,2021
NOVEL_MT_247,0.6252214312553406,2021
NOVEL_MT_250,0.6131551265716553,2021
NOVEL_MT_252,0.5911459922790527,2021
NOVEL_MT_253,0.59513720870018,2021
NOVEL_MT_254,0.5794605314731598,2021
NOVEL_MT_255,0.6376235485076904,2021
NOVEL_MT_256,0.5976139903068542,2021
NOVEL_MT_257,0.5984040796756744,2021
NOVEL_MT_258,0.5927878022193909,2021
NOVEL_MT_259,0.5948303937911987,2021
NOVEL_MT_261,0.6057052612304688,2021
NOVEL_MT_262,0.6131013631820679,2021
NOVEL_MT_264,0.593159943819046,2021
NOVEL_MT_265,0.6007718741893768,2021
NOVEL_MT_266,0.6045083105564117,2021
NOVEL_MT_267,0.6100055873394012,2021
NOVEL_MT_268,0.5949568152427673,2021
NOVEL_MT_269,0.6119410991668701,2021
NOVEL_MT_270,0.599604994058609,2021
NOVEL_MT_271,0.6153573393821716,2021
NOVEL_MT_274,0.6221924424171448,2021
NOVEL_MT_275,0.5762275159358978,2021
NOVEL_MT_277,0.6054118871688843,2021
NOVEL_MT_281,0.631132036447525,2021
NOVEL_MT_282,0.6180836260318756,2021
NOVEL_MT_283,0.5926836729049683,2021
NOVEL_MT_284,0.5981529355049133,2021
NOVEL_MT_286,0.6094058454036713,2021
NOVEL_MT_287,0.6080028712749481,2021
NOVEL_MT_289,0.6052978038787842,2021
NOVEL_MT_290,0.58241206407547,2021
NOVEL_MT_291,0.62687548995018,2021
NOVEL_MT_295,0.5987226963043213,2021
NOVEL_MT_298,0.6576802730560303,2021
NOVEL_MT_300,0.5961003601551056,2021
NOVEL_MT_301,0.5797368288040161,2021
NOVEL_MT_303,0.583594560623169,2021
NOVEL_MT_304,0.5985659658908844,2021
NOVEL_MT_305,0.6051009297370911,2021
NOVEL_QA_0,0.6041016280651093,2021
NOVEL_QA_1,0.6161533296108246,2021
NOVEL_QA_2,0.604103684425354,2021
NOVEL_QA_3,0.6136947870254517,2021
NOVEL_QA_4,0.593865841627121,2021
NOVEL_QA_5,0.6091156899929047,2021
NOVEL_QA_7,0.6245348453521729,2021
NOVEL_QA_8,0.5960950255393982,2021
NOVEL_QA_10,0.5881407856941223,2021
NOVEL_QA_12,0.5925857722759247,2021
NOVEL_QA_13,0.5942998826503754,2021
NOVEL_QA_14,0.5970408618450165,2021
NOVEL_QA_15,0.6101908981800079,2021
NOVEL_QA_16,0.6243635416030884,2021
NOVEL_QA_17,0.5948319733142853,2021
NOVEL_QA_18,0.5823329985141754,2021
NOVEL_QA_21,0.6088127493858337,2021
NOVEL_QA_22,0.5936972200870514,2021
NOVEL_QA_23,0.6243690252304077,2021
NOVEL_QA_24,0.6074438989162445,2021
NOVEL_QA_25,0.5699665248394012,2021
NOVEL_QA_26,0.6284813582897186,2021
NOVEL_QA_27,0.5743518769741058,2021
NOVEL_QA_30,0.5827014744281769,2021
NOVEL_QA_32,0.595734179019928,2021
NOVEL_QA_33,0.5794477462768555,2021
NOVEL_QA_34,0.5764554738998413,2021
NOVEL_QA_35,0.5978558361530304,2021
NOVEL_QA_36,0.5890359282493591,2021
NOVEL_QA_37,0.5975162088871002,2021
NOVEL_QA_39,0.6123799085617065,2021
NOVEL_QA_40,0.5791407823562622,2021
NOVEL_QA_43,0.5645571351051331,2021
NOVEL_QA_44,0.6054608821868896,2021
NOVEL_QA_45,0.6086383759975433,2021
NOVEL_QA_46,0.5814352631568909,2021
NOVEL_QA_47,0.603739857673645,2021
NOVEL_QA_48,0.5885278284549713,2021
NOVEL_QA_50,0.6135571897029877,2021
NOVEL_QA_52,0.5962813198566437,2021
NOVEL_QA_53,0.5727939903736115,2021
NOVEL_QA_54,0.5835433006286621,2021
NOVEL_QA_55,0.6362622380256653,2021
NOVEL_QA_57,0.5997614860534668,2021
NOVEL_QA_58,0.6219101548194885,2021
NOVEL_QA_59,0.5967485308647156,2021
NOVEL_QA_60,0.5853178799152374,2021
NOVEL_QA_61,0.6048523187637329,2021
NOVEL_QA_62,0.6033504009246826,2021
NOVEL_QA_63,0.5981719791889191,2021
NOVEL_QA_64,0.5993118286132812,2021
NOVEL_QA_65,0.6138598918914795,2021
NOVEL_QA_66,0.6025854349136353,2021
NOVEL_QA_67,0.5932759046554565,2021
NOVEL_QA_69,0.6168850958347321,2021
NOVEL_QA_70,0.5990563929080963,2021
NOVEL_QA_72,0.6133558750152588,2021
NOVEL_QA_74,0.5874846577644348,2021
NOVEL_QA_75,0.5842775106430054,2021
NOVEL_QA_76,0.6096839308738708,2021
NOVEL_QA_77,0.6112863421440125,2021
NOVEL_QA_79,0.5835245549678802,2021
NOVEL_QA_80,0.581752359867096,2021
NOVEL_QA_81,0.602424293756485,2021
NOVEL_QA_83,0.6084342300891876,2021
NOVEL_QA_84,0.6199472546577454,2021
NOVEL_QA_86,0.5913988649845123,2021
NOVEL_SA_0,0.6156706809997559,2021
NOVEL_SA_1,0.6069318652153015,2021
NOVEL_SA_2,0.6102380156517029,2021
NOVEL_SA_3,0.5683134496212006,2021
NOVEL_SA_4,0.6198754012584686,2021
NOVEL_SA_7,0.6152473986148834,2021
NOVEL_SA_8,0.6053605377674103,2021
NOVEL_SA_9,0.6182144284248352,2021
NOVEL_SA_10,0.5907385945320129,2021
NOVEL_SA_11,0.5886107683181763,2021
NOVEL_SA_12,0.6085961759090424,2021
NOVEL_SA_13,0.5859524011611938,2021
NOVEL_SA_14,0.5707748532295227,2021
NOVEL_SA_15,0.613313615322113,2021
NOVEL_SA_16,0.6172639429569244,2021
NOVEL_SA_17,0.6114394962787628,2021
NOVEL_SA_18,0.6237423717975616,2021
NOVEL_SA_19,0.588415652513504,2021
NOVEL_SA_20,0.585480272769928,2021
NOVEL_SA_21,0.6146625876426697,2021
NOVEL_SA_22,0.6080269515514374,2021
NOVEL_SA_24,0.6089390218257904,2021
NOVEL_SA_25,0.5809710323810577,2021
NOVEL_SA_26,0.6115338504314423,2021
NOVEL_SA_27,0.5863886475563049,2021
NOVEL_SA_28,0.6040081977844238,2021
NOVEL_SA_29,0.6154917478561401,2021
NOVEL_SA_30,0.5386906266212463,2021
NOVEL_SA_31,0.5921490788459778,2021
NOVEL_SA_33,0.596118301153183,2021
NOVEL_SA_34,0.5923615396022797,2021
NOVEL_SA_37,0.6011444926261902,2021
NOVEL_SA_38,0.5935746431350708,2021
NOVEL_SA_39,0.6149170994758606,2021
NOVEL_SA_40,0.6081558763980865,2021
NOVEL_SA_41,0.5970934927463531,2021
NOVEL_SA_42,0.578811913728714,2021
NOVEL_SA_43,0.5915413796901703,2021
NOVEL_SA_44,0.5862859189510345,2021
NOVEL_SA_45,0.6139032542705536,2021
NOVEL_SA_46,0.592747837305069,2021
NOVEL_SA_48,0.6067227721214294,2021
NOVEL_SA_49,0.6039929389953613,2021
NOVEL_SA_50,0.6318660974502563,2021
NOVEL_SA_51,0.5727668106555939,2021
NOVEL_SA_52,0.6142724752426147,2021
NOVEL_SA_53,0.6142686307430267,2021
NOVEL_SA_55,0.610325962305069,2021
NOVEL_SA_56,0.6192506849765778,2021
NOVEL_SA_57,0.5889208614826202,2021
NOVEL_SA_58,0.6212231814861298,2021
NOVEL_SA_59,0.6083120107650757,2021
NOVEL_SA_60,0.6080062687397003,2021
NOVEL_SA_61,0.5936180949211121,2021
NOVEL_SA_62,0.5576344430446625,2021
NOVEL_SA_63,0.559124082326889,2021
NOVEL_SA_64,0.5827240943908691,2021
NOVEL_SA_65,0.5916950106620789,2021
NOVEL_SA_66,0.5920775234699249,2021
NOVEL_SA_67,0.6070530414581299,2021
NOVEL_SA_69,0.5977062582969666,2021
NOVEL_SUM_3,0.6120982766151428,2021
NOVEL_SUM_6,0.5995523929595947,2021
NOVEL_SUM_7,0.5934596061706543,2021
NOVEL_SUM_8,0.5866288244724274,2021
NOVEL_SUM_10,0.5942428708076477,2021
NOVEL_SUM_11,0.6088125705718994,2021
NOVEL_SUM_12,0.6073747277259827,2021
NOVEL_SUM_13,0.6060788333415985,2021
NOVEL_SUM_14,0.5894691646099091,2021
NOVEL_SUM_15,0.5812048017978668,2021
NOVEL_SUM_16,0.5927969217300415,2021
NOVEL_SUM_17,0.5820608735084534,2021
NOVEL_SUM_19,0.6077408790588379,2021
NOVEL_SUM_20,0.5853498578071594,2021
NOVEL_SUM_21,0.6054345071315765,2021
NOVEL_SUM_22,0.6091693043708801,2021
NOVEL_SUM_23,0.6025181710720062,2021
NOVEL_SUM_24,0.5943148136138916,2021
NOVEL_SUM_26,0.5841215252876282,2021
NOVEL_SUM_28,0.5975428223609924,2021
NOVEL_SUM_30,0.596827507019043,2021
NOVEL_SUM_31,0.6078202426433563,2021
NOVEL_SUM_32,0.6051792800426483,2021
NOVEL_SUM_33,0.6009804904460907,2021
NOVEL_SUM_36,0.6212133467197418,2021
NOVEL_SUM_37,0.5553472638130188,2021
NOVEL_SUM_38,0.614584743976593,2021
NOVEL_SUM_39,0.6104665100574493,2021
NOVEL_SUM_41,0.5868783593177795,2021
NOVEL_SUM_42,0.5809171497821808,2021
NOVEL_SUM_44,0.5664696991443634,2021
NOVEL_SUM_45,0.5919588506221771,2021
NOVEL_SUM_46,0.5933084785938263,2021
NOVEL_SUM_47,0.5905570983886719,2021
NOVEL_SUM_49,0.5940871834754944,2021
NOVEL_SUM_52,0.5904625952243805,2021
NOVEL_SUM_53,0.5707921087741852,2021
NOVEL_SUM_54,0.6015750169754028,2021
NOVEL_SUM_56,0.621959388256073,2021
NOVEL_SUM_58,0.593222439289093,2021
NOVEL_SUM_59,0.6037424802780151,2021
NOVEL_SUM_60,0.6131099760532379,2021
NOVEL_SUM_61,0.6058490872383118,2021
NOVEL_SUM_64,0.6232708692550659,2021
NOVEL_SUM_66,0.613558828830719,2021
NOVEL_SUM_67,0.6181024014949799,2021
NOVEL_SUM_68,0.6152933537960052,2021
NOVEL_SUM_69,0.5733672678470612,2021
NOVEL_SUM_70,0.6081579327583313,2021
NOVEL_SUM_71,0.5911200046539307,2021
NOVEL_SUM_72,0.6181899309158325,2021
NOVEL_SUM_73,0.5970278084278107,2021
NOVEL_SUM_75,0.6353903114795685,2021
NOVEL_SUM_76,0.6432439982891083,2021
NOVEL_SUM_77,0.6139527559280396,2021
NOVEL_MT_60,0.6118054986000061,2022
NOVEL_MT_244,0.615135133266449,2022
NOVEL_MT_280,0.6045377254486084,2022
NOVEL_DIA_W4284991798,0.7857621759176254,2022
NOVEL_DIA_W3205786327,0.7583624422550201,2022
NOVEL_DIA_W4308947461,0.7281681299209595,2022
NOVEL_DIA_W4312212221,0.7716098725795746,2022
NOVEL_MT_W4294992918,0.8187262713909149,2022
NOVEL_MT_W3163465952,0.7504340559244156,2022
NOVEL_MT_W4220897376,0.8133492916822433,2022
NOVEL_MT_W4282015487,0.8183800131082535,2022
NOVEL_MT_W4283799942,0.7792385518550873,2022
NOVEL_MT_W3039695075,0.7412591576576233,2022
NOVEL_MT_W4220991830,0.7805440127849579,2022
NOVEL_MT_W4310569000,0.8009948283433914,2022
NOVEL_MT_W4280531467,0.8226630836725235,2022
NOVEL_MT_W4281560571,0.7926371544599533,2022
NOVEL_MT_W4292731246,0.7767172008752823,2022
NOVEL_SA_W4213436352,0.7942941337823868,2022
NOVEL_SA_W4220866631,0.7829286754131317,2022
NOVEL_SA_W4206670862,0.7943169921636581,2022
NOVEL_SA_W4229024336,0.7723504453897476,2022
NOVEL_SUM_W4285744692,0.8231503069400787,2022
NOVEL_DIA_W4323655724,0.6077046990394592,2023
NOVEL_DIA_W4319662928,0.6007572710514069,2023
NOVEL_DIA_W4319460874,0.6416752934455872,2023
NOVEL_DIA_W4321499901,0.6066270470619202,2023
NOVEL_DIA_W4321351832,0.6378949582576752,2023
NOVEL_DIA_W4368367885,0.6854422986507416,2023
NOVEL_DIA_W4360980141,0.6418581604957581,2023
NOVEL_DIA_W4320495408,0.6289964914321899,2023
NOVEL_DIA_W4323050332,0.6415624022483826,2023
NOVEL_DIA_W4387500346,0.6191908121109009,2023
NOVEL_DIA_W4322761615,0.6355099081993103,2023
NOVEL_DIA_W4362581834,0.6373444497585297,2023
NOVEL_DIA_W4323848232,0.6363839507102966,2023
NOVEL_DIA_W4388095513,0.6040215790271759,2023
NOVEL_DIA_W4319350602,0.6784323155879974,2023
NOVEL_DIA_W4366989525,0.6470700800418854,2023
NOVEL_DIA_W4353016766,0.6484868824481964,2023
NOVEL_DIA_W4367051110,0.6320962011814117,2023
NOVEL_DIA_W4386867830,0.6115306913852692,2023
NOVEL_DIA_W4313479734,0.672704815864563,2023
NOVEL_DIA_W4392669753,0.6734304428100586,2023
NOVEL_DIA_W4317853296,0.5979558527469635,2023
NOVEL_DIA_W4315797044,0.612761378288269,2023
NOVEL_DIA_W4323359867,0.6277125477790833,2023
NOVEL_DIA_W4321748146,0.5916036069393158,2023
NOVEL_DIA_W4384200891,0.6104870736598969,2023
NOVEL_DIA_W4387356888,0.6262011528015137,2023
NOVEL_DIA_W4380995257,0.6396274864673615,2023
NOVEL_DIA_W4385242971,0.6189777255058289,2023
NOVEL_DIA_W4386091044,0.6070666313171387,2023
NOVEL_DIA_W4389519254,0.6305955648422241,2023
NOVEL_DIA_W4389793309,0.636027991771698,2023
NOVEL_DIA_W4389523957,0.676138162612915,2023
NOVEL_DIA_W4388701278,0.6055013239383698,2023
NOVEL_DIA_W4379416244,0.6237530410289764,2023
NOVEL_DIA_W4381930847,0.625129759311676,2023
NOVEL_DIA_W4376626501,0.6174661815166473,2023
NOVEL_DIA_W4323313947,0.6322893500328064,2023
NOVEL_DIA_W4322631505,0.6383242905139923,2023
NOVEL_DIA_W4386544117,0.6271637082099915,2023
NOVEL_DIA_W4386347795,0.666733056306839,2023
NOVEL_DIA_W4379010216,0.6586146652698517,2023
NOVEL_DIA_W4378214315,0.6201463639736176,2023
NOVEL_DIA_W4387954002,0.6183826327323914,2023
NOVEL_DIA_W4364363895,0.6171087920665741,2023
NOVEL_DIA_W4386045865,0.6190471649169922,2023
NOVEL_DIA_W4389934892,0.6416952908039093,2023
NOVEL_DIA_W4377010595,0.6305688321590424,2023
NOVEL_DIA_W4377041488,0.6149481534957886,2023
NOVEL_DIA_W4386072877,0.6051405072212219,2023
NOVEL_DIA_W4327672398,0.678482860326767,2023
NOVEL_DIA_W4360980513,0.6645040512084961,2023
NOVEL_DIA_W4317435136,0.6317632496356964,2023
NOVEL_DIA_W4380997513,0.6128051578998566,2023
NOVEL_DIA_W4387232979,0.6306684911251068,2023
NOVEL_DIA_W4389203481,0.6280983686447144,2023
NOVEL_DIA_W4366703942,0.6299603879451752,2023
NOVEL_DIA_W4378470708,0.6544139385223389,2023
NOVEL_DIA_W4321504196,0.665246844291687,2023
NOVEL_DIA_W4323568782,0.5961090922355652,2023
NOVEL_DIA_W4379054888,0.6077223420143127,2023
NOVEL_DIA_W4385346108,0.5961198508739471,2023
NOVEL_DIA_W4380685958,0.5871605575084686,2023
NOVEL_DIA_W4319663047,0.5842492580413818,2023
NOVEL_DIA_W4361282369,0.6187740564346313,2023
NOVEL_DIA_W4376872703,0.6284067034721375,2023
NOVEL_DIA_W4386317922,0.6176010072231293,2023
NOVEL_MT_W4387230320,0.6370685696601868,2023
NOVEL_MT_W4315865958,0.6209096610546112,2023
NOVEL_MT_W4385614625,0.6352277994155884,2023
NOVEL_MT_W4315642941,0.6289853751659393,2023
NOVEL_MT_W4323666400,0.6097563207149506,2023
NOVEL_MT_W4384296800,0.6457592844963074,2023
NOVEL_MT_W4388590203,0.6550165414810181,2023
NOVEL_MT_W4327811717,0.6676110327243805,2023
NOVEL_QA_W4384071683,0.6210148632526398,2023
NOVEL_QA_W4319460874,0.6464864909648895,2023
NOVEL_QA_W4364377616,0.6138757765293121,2023
NOVEL_QA_W4388424540,0.6071982681751251,2023
NOVEL_SA_W4353016766,0.6494216918945312,2023
NOVEL_SA_W4376138804,0.5890612602233887,2023
NOVEL_SA_W4378470708,0.6614274680614471,2023
NOVEL_SA_W4361282369,0.6304626762866974,2023
NOVEL_SUM_W4388522045,0.6300215423107147,2023
NOVEL_SUM_W4389519254,0.6379116773605347,2023
NOVEL_SUM_W4386120650,0.6113789081573486,2023
NOVEL_MT_306,0.6041662693023682,2024
NOVEL_DIA_W4399790131,0.5915266871452332,2024
NOVEL_MT_W4392343318,0.6578909158706665,2024
NOVEL_MT_W4396936983,0.6608335971832275,2024
NOVEL_MT_W4392757206,0.6280744671821594,2024
NOVEL_MT_W4392851477,0.6249651908874512,2024
NOVEL_MT_W4395445997,0.674963116645813,2024
NOVEL_MT_W4401349719,0.6399391293525696,2024
NOVEL_SA_W4390791326,0.6153044998645782,2024
NOVEL_MT_188,0.6018328368663788,2025
NOVEL_QA_W4406152279,0.6065107882022858,2025
